description,created,__CLASS__,id,salary_is_predicted,title,latitude,salary_max,adref,redirect_url,salary_min,longitude,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $87,000 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771276,1,Local Truck Driver,44.025563,60130.04,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjc2In0.Nago9oiJvhY1WicWCSGtKHD3ckFZmqO4L2gQTfr26R4,https://www.adzuna.com/details/5875771276?utm_medium=api&utm_source=abfa41a4,60130.04,-88.617262,"['US', 'Wisconsin', 'Winnebago County', 'Oshkosh']","Oshkosh, Winnebago County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $91,000 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771263,1,Local Truck Driver,38.6112,84117.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjYzIn0.Mmi9S8DIN-ATMTiYcbEzWoOeL9RdqB0H7ISOG2i6mjA,https://www.adzuna.com/details/5875771263?utm_medium=api&utm_source=abfa41a4,84117.16,-95.30154,"['US', 'Kansas', 'Franklin County', 'Ottawa']","Ottawa, Franklin County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.58-$0.60 per mile Live unload pay: $28 - $30 Drop and hook pay: $15 Detention pay: $20 per hour New hire training pay per day: $275 Safety training pay: $20 per hour Holiday pa…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771243,1,Local Truck Driver,42.91776,81701.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjQzIn0.5-SNBtzRgKvRsfdXt_U7sVjXutHF3h8zC6-hPmyZGWs,https://www.adzuna.com/details/5875771243?utm_medium=api&utm_source=abfa41a4,81701.08,-78.77376,"['US', 'New York', 'Erie County', 'Sloan']","Sloan, Erie County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $85,000 per year $1,500 minimum weekly pay guarantee for the first 6 weeks Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverag…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771284,1,Local Truck Driver,38.560029,62281.46,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjg0In0.4gDP6MEZHOKjCjY95pYdu2N-pqZPIBrJnVUlDRdPim0,https://www.adzuna.com/details/5875771284?utm_medium=api&utm_source=abfa41a4,62281.46,-78.866413,"['US', 'Virginia', 'Rockingham County', 'Broadway']","Broadway, Rockingham County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $100,000. Job Details: $0.68-$0.74 per mile Stop pay: $28.50 - $30 per stop Detention pay: $15 …",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771251,1,Local Truck Driver,41.353013,109016.51,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjUxIn0.lUPGPRoKdOWe2NLsUazDTJjRdJ6SjXyPuLb63DppRDQ,https://www.adzuna.com/details/5875771251?utm_medium=api&utm_source=abfa41a4,109016.51,-74.2637,"['US', 'New York', 'Orange County', 'Chester']","Chester, Orange County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have achieved annualized earnings of $94,000 Daily home time Onsite management Paid online orientation Job Details: $0.67 per mile L…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771260,1,Local Truck Driver,42.81954,115256.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjYwIn0.u9zPbWJsPpW7nS_UCh6KGkYtk2PnU_vT_-yaIUZkC6w,https://www.adzuna.com/details/5875771260?utm_medium=api&utm_source=abfa41a4,115256.34,-73.70262,"['US', 'New York', 'Albany County', 'Dunsbach Ferry']","Dunsbach Ferry, Albany County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.62 - $0.64 per mile Daily rate: $60 per day Live stop pay: $55 per stop Drop/hook pay: $36 per drop Detention pay: $15 per hour after 1 hour Trainee pay: $200 per day Safety tr…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771302,1,Local Truck Driver,,69514.66,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc3MTMwMiIsInMiOiJBa1Z0NWFpcjhSRzVKNXdBanh0aVNRIn0.RubCRamqExbrqWO4klf_mBZ9N-uciHcUEIK9DyxUTbA,https://www.adzuna.com/details/5875771302?utm_medium=api&utm_source=abfa41a4,69514.66,,['US'],US,Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,contract
"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: Holiday pay: $252 per day Drivers in this position over the last six to twelve months have achieved annualized earnings of $95,000 Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical,…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771257,1,Local Truck Driver,37.590567,61576.06,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc3MTI1NyIsInMiOiJBa1Z0NWFpcjhSRzVKNXdBanh0aVNRIn0.7Ck8b0De3YUUBHlFMZ-NTtz1CsTki7GKJIML0NWpNBM,https://www.adzuna.com/details/5875771257?utm_medium=api&utm_source=abfa41a4,61576.06,-122.046064,"['US', 'California', 'Alameda County', 'Union City']","Union City, Alameda County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and strong work ethic. Job Details: $0.68 - $0.72 per mile Daily rate: $50 per day Detention pay: $15 per hour after 1 hour Stop pay: $23 - $25 per stop Refused load pay: $23 - $25 Layover Pay: $100 per day will be co…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771252,1,Local Truck Driver,,58222.09,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjUyIn0.9R78yBv5wyL3XYZj0HhCD4J-RkyfIYlKVn_3LqRQNt4,https://www.adzuna.com/details/5875771252?utm_medium=api&utm_source=abfa41a4,58222.09,,['US'],US,Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.42 - $0.44 per mile Live stop pay: $27 per stop Detention: $60 per hour after 1 hour Standby pay: $346.15 per day Trainee pay: $200 per day Safety training pay: $20 per hour Ho…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771271,1,Local Truck Driver,,63694.68,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc3MTI3MSIsInMiOiJBa1Z0NWFpcjhSRzVKNXdBanh0aVNRIn0.nnL4Aw-CtuRYyoqhYdQ0hM9DMB3PSG9mqOKxOqsvnMg,https://www.adzuna.com/details/5875771271?utm_medium=api&utm_source=abfa41a4,63694.68,,['US'],US,Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for local truck driving jobs? J.B. Hunt is hiring dedicated truck drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: Daily Rate: $310 per day Holiday pay per day: $200 Safety training pay per hour: $20 New hire training pay: $250 per day Drivers in this position over the last six to twelve month…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771297,1,Local Truck Driver,41.246994,62899.32,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjk3In0.NESEifsY_wo9SlR2nvgiN2ci-_QfoW3gnI_Nqys46A0,https://www.adzuna.com/details/5875771297?utm_medium=api&utm_source=abfa41a4,62899.32,-81.344198,"['US', 'Ohio', 'Portage County', 'Streetsboro']","Streetsboro, Portage County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $83,000 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771291,1,Local Truck Driver,39.23845,81988.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc3MTI5MSIsInMiOiJBa1Z0NWFpcjhSRzVKNXdBanh0aVNRIn0.YI6uIgKCofZajT89S_tjqOflIW0BsWYdLW5QLLE0MV4,https://www.adzuna.com/details/5875771291?utm_medium=api&utm_source=abfa41a4,81988.0,-78.179632,"['US', 'Virginia', 'Frederick County', 'Stephenson']","Stephenson, Frederick County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. Job Details: Average $85,800 per year Safety bonus opportunities Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Access to life insurance options Acce…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771277,1,Local Truck Driver,38.210116,66883.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjc3In0.MAtImVc9wW_8xcRNHpWnb_X-BiTEjWS5uvKeM3CvBak,https://www.adzuna.com/details/5875771277?utm_medium=api&utm_source=abfa41a4,66883.16,-85.217747,"['US', 'Kentucky', 'Shelby County', 'Shelbyville']","Shelbyville, Shelby County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is paid an hourly rate for all hours worked plus an activity-based bonus payment. The activity-based bonus payment is the sum of your eligible activity pay less your base hourly earnings for the week. Drivers in this position over the last six to twelve months have averaged annuali…,2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771292,1,Local Truck Driver,33.94191,57155.14,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQWtWdDVhaXI4Ukc1SjV3QWp4dGlTUSIsImkiOiI1ODc1NzcxMjkyIn0.XDIT0O0yOwX1bcxymGtX7E6nvsV0LqT_P1UuCZqpvow,https://www.adzuna.com/details/5875771292?utm_medium=api&utm_source=abfa41a4,57155.14,-118.192966,"['US', 'California', 'Los Angeles County', 'Cudahy']","Cudahy, Los Angeles County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,travel-jobs,Adzuna::API::Response::Category,Travel Jobs,full_time,contract
"Looking for dedicated truck driving jobs? J.B. Hunt is hiring local CDL-A drivers! Become a Dedicated Contract Services driver and start enjoying consistent freight and deliveries for a single customer. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Job Details: $0.61 - $0.63 per mile Stop pay: $34 - $35 per stop Detention pay: $16 per hour after 1 hour Carry-in pay: $1 per item New hire training period: $200 per day Safety training pay: …",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771264,1,Local Truck Driver,,87465.34,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0g2RTVxaXI4UkdVWmY3VlhTcHU1USIsImkiOiI1ODc1NzcxMjY0In0.IKY7emkQ8g2GoqMnlrlbwzjbvENfR2Np21zxPy2C7VI,https://www.adzuna.com/details/5875771264?utm_medium=api&utm_source=abfa41a4,87465.34,,['US'],US,Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,contract
"Looking for local truck driving jobs? J.B. Hunt is hiring intermodal truck drivers! Drive with J.B. Hunt Intermodal and enjoy express access railyard gates, onsite maintenance and 100% company-owned equipment. This position is an activity-based pay plan that encourages safety, efficiency and a strong work ethic. Drivers in this position over the last six to twelve months have averaged annualized earnings of $82,000. Job Details: $0.46-$0.52 per mile Detention pay: $23 - $28/hr after 1 hour per …",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771294,1,Local Truck Driver,,66887.12,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiN0g2RTVxaXI4UkdVWmY3VlhTcHU1USIsImkiOiI1ODc1NzcxMjk0In0.rtJSBQRxT-XX--G18ycJwncXAq7x4TQ-jYSAHCMz7S4,https://www.adzuna.com/details/5875771294?utm_medium=api&utm_source=abfa41a4,66887.12,,['US'],US,Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,contract
"J.B. Hunt is hiring local CDL-A last mile drivers! Become a J.B. Hunt Final Mile Services driver and start enjoying the stability and consistency of one of the country's premier last mile delivery providers. Job Details: Average $90,500 per year Daily home time Onsite management Paid online orientation Driver Benefits: PTO accrues from day one 401(k) with company match Eligible for medical, dental and vision coverage after just 30 days Parental leave, adoption assistance and family planning ben…",2026-09-08T12:24:13Z,Adzuna::API::Response::Job,5875771265,1,Local Truck Driver,36.01133,72921.71,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTc3MTI2NSIsInMiOiI3SDZFNXFpcjhSR1VaZjdWWFNwdTVRIn0._OHRjSXBIcs3zrL9uW7AByZL-J5Yh9-BiCeARttITGo,https://www.adzuna.com/details/5875771265?utm_medium=api&utm_source=abfa41a4,72921.71,-86.565906,"['US', 'Tennessee', 'Rutherford County', 'La Vergne']","La Vergne, Rutherford County",Adzuna::API::Response::Location,J.B. Hunt Transport,Adzuna::API::Response::Company,trade-construction-jobs,Adzuna::API::Response::Category,Trade & Construction Jobs,full_time,contract
