description,longitude,adref,id,redirect_url,salary_max,salary_is_predicted,latitude,created,__CLASS__,salary_min,title,company.__CLASS__,company.display_name,category.__CLASS__,category.tag,category.label,location.area,location.__CLASS__,location.display_name,contract_time,contract_type
"Vivian is looking for Travel Physical Therapy Assistant Therapys in Carrollton, Texas paying up to $1,746/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-96.88998,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHViQUZ5NHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODc5NDE4In0.QjhmLYNq5mKFhWqu5BEl4C2PnyDTQTFbi0gyYVbjbm0,5689879418,https://www.adzuna.com/land/ad/5689879418?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=55CB05D540B44FABCD696E62586EED02E92D0652,90792.0,0,32.95362,2026-04-04T09:48:00Z,Adzuna::API::Response::Job,0.0,"Travel Outpatient Physical Therapy Assistant - Paying up to $1,746/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Texas', 'Dallas', 'Farmers Branch']",Adzuna::API::Response::Location,"Farmers Branch, Dallas",,
"Vivian is looking for Travel Physical Therapist Therapys in Jackson, New Jersey paying up to $2,380/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover jo…",-74.34102,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHViQUZ5NHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODc5NDA0In0.0kUMOGIThQM8Dnrbxd4yEkIUDwR4UdwNirEv-g3TH0s,5689879404,https://www.adzuna.com/land/ad/5689879404?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=BC86B78AF32C7BF9AACFEBD38A6E96AF67FFE26A,123760.0,0,40.10682,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Outpatient Physical Therapist - Paying up to $2,380/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'New Jersey', 'Ocean County', 'Jackson']",Adzuna::API::Response::Location,"Jackson, Ocean County",,
"Vivian is looking for Travel Physical Therapist Therapys in Fredericksburg, Virginia paying up to $2,735/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discov…",-77.468611,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHViQUZ5NHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODc5NDA2In0.aqPFPwAAj86yrWsWQCu2PvbyKOwGQ7FEfktpb0iiLOM,5689879406,https://www.adzuna.com/land/ad/5689879406?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=48DA2C799AAD403F889E8D409C1EC69BDFBC7F22,142220.0,0,38.323889,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Physical Therapist - Paying up to $2,735/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Virginia', 'Stafford County', 'Falmouth']",Adzuna::API::Response::Location,"Falmouth, Stafford County",,
"Vivian is looking for Travel Speech Language Pathologist Therapys in Las Vegas, Nevada paying up to $2,379/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disc…",-115.15036,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTQwOCIsInMiOiJodWJBRnk0dzhSR3JCWk5iWTVJMGZBIn0.CCSfN4bc7F6NTvG8eKJdCrDhkWYWK5Q7nm_G433em_w,5689879408,https://www.adzuna.com/land/ad/5689879408?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=91E28A0FAD6E67173A49B125F90C5EB417A3E2F8,123708.0,0,36.01979,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Speech Language Pathologist - Paying up to $2,379/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Nevada', 'Clark County', 'Enterprise']",Adzuna::API::Response::Location,"Enterprise, Clark County",,
"Vivian is looking for Travel Occupational Therapist Therapys in Camarillo, California paying up to $2,467/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-118.993133,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTQxMCIsInMiOiJodWJBRnk0dzhSR3JCWk5iWTVJMGZBIn0.4gwC-Neqdey1tubNIzxYZ2OTeLzTgqMaIGiCJvsYiWc,5689879410,https://www.adzuna.com/land/ad/5689879410?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=3E726CD8E0A695752477C798EC6EFDAC269B1564,128284.0,0,34.222623,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Occupational Therapist - Paying up to $2,467/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'California', 'Ventura County', 'Santa Rosa Valley']",Adzuna::API::Response::Location,"Santa Rosa Valley, Ventura County",,
"GQR Healthcare is seeking a travel nurse RN Med Surg for a travel nursing job in Fishers, Indiana. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 05/04/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Contract - W2 Med/Surg | Telemetry Registered Nurse (RN) Job Location: Fishers, Indiana Start Date: May 4, 2026 Profession: Registered Nurse (RN) Facility: Short Term Acute Care Estimated Pay: $1643.69 - $1738.69 Duration:13 wee…",-86.01911,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTQxMSIsInMiOiJodWJBRnk0dzhSR3JCWk5iWTVJMGZBIn0.edbrJcvo_QtRKHyYex6aQJrNVcRsj446NPYI3QXvQSM,5689879411,https://www.adzuna.com/land/ad/5689879411?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=BCD6E5A37D0DB3D7087484AAE0BA77C24328407F,85488.0,0,39.95741,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Medical-Surgical Telemetry RN - $1,644 per week",Adzuna::API::Response::Company,GQR Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Indiana', 'Marion County', 'Castleton']",Adzuna::API::Response::Location,"Castleton, Marion County",,
"Vivian is looking for Travel Pediatric Speech Language Pathologist Therapys in Seattle, Washington paying up to $2,649/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, et…",-122.330833,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHViQUZ5NHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODc5NDA5In0.DSfJ5TcwxqUlaPMLqZHI5o2sIjQcnGhfT_49MF3YRxk,5689879409,https://www.adzuna.com/land/ad/5689879409?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=4F81BA6B85FE00C105953BFABBAC1D2735620747,137748.0,0,47.606389,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Pediatric Speech Language Pathologist - Paying up to $2,649/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Washington', 'King County', 'Times Square']",Adzuna::API::Response::Location,"Times Square, King County",,
"Vivian is looking for Travel Physical Therapy Assistant Therapys in Kearney, Nebraska paying up to $1,774/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and disco…",-99.067483,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaHViQUZ5NHc4UkdyQlpOYlk1STBmQSIsImkiOiI1Njg5ODc5NDA3In0.PqPKcPOXVuoyk6XQfWjFRVoFjE3M0UyDKX0vOZKi1cs,5689879407,https://www.adzuna.com/land/ad/5689879407?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=81E477AEDA8AF297A35A429BF5059688C98EEDAA,92248.0,0,40.710497,2026-04-04T09:47:59Z,Adzuna::API::Response::Job,0.0,"Travel Physical Therapy Assistant - Paying up to $1,774/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Nebraska', 'Buffalo County', 'Riverdale']",Adzuna::API::Response::Location,"Riverdale, Buffalo County",,
"GQR Healthcare is seeking a travel nurse RN Med Surg / Telemetry for a travel nursing job in Rochester, New York. Job Description & Requirements Specialty: Med Surg / Telemetry Discipline: RN Start Date: 05/19/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel Contract - W2 Med/Surg | Telemetry Registered Nurse (RN) Job Location: Rochester, New York Start Date: May 19, 2026 Profession: Registered Nurse (RN) Facility: Short Term Acute Care Estimated Pay: $1…",-77.6085,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTQwMyIsInMiOiJodWJBRnk0dzhSR3JCWk5iWTVJMGZBIn0.3-vcOMpiGcr2Xk387HMfcTR2H8lw2UHZUuL880dJAxw,5689879403,https://www.adzuna.com/land/ad/5689879403?se=hubAFy4w8RGrBZNbY5I0fA&utm_medium=api&utm_source=abfa41a4&v=7455FCE62BCEC88511C3268C348D1B87D00F43C9,97396.0,0,43.1315,2026-04-04T09:47:57Z,Adzuna::API::Response::Job,0.0,"Travel RN - Medical-Surgical Telemetry - $1,873 per week",Adzuna::API::Response::Company,GQR Healthcare,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'New York', 'Monroe County', 'Loehmanns Plaza']",Adzuna::API::Response::Location,"Loehmanns Plaza, Monroe County",,
"LanceSoft is seeking a travel nurse RN Labor and Delivery for a travel nursing job in Newport, Vermont. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 04/27/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel  Why LanceSoft? We’re proud to be recognized by Staffing Industry Analysts (SIA) as one of the fastest-growing staffing firms in the U.S. Our mission is simple: to empower healthcare professionals like you with op…",-72.20256,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHUtMUdDNHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODc5Mzk4In0.sTmRo8As1u_I4RjLUk9lq0n_ElTf8sjgUhFXKEPD33E,5689879398,https://www.adzuna.com/land/ad/5689879398?se=lu-1GC4w8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=234D9929833F15B7CB33DD01B036B8352D06B395,149240.0,0,44.94486,2026-04-04T09:47:56Z,Adzuna::API::Response::Job,0.0,"Travel Nurse RN - Labor and Delivery - $2,870 per week",Adzuna::API::Response::Company,LanceSoft,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Vermont', 'Orleans County', 'Indian Point']",Adzuna::API::Response::Location,"Indian Point, Orleans County",,
"HealthTrust Workforce Solutions Regional is seeking a local contract nurse RN ED - Emergency Department for a local contract nursing job in Wichita, Kansas. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Duration: 13 weeks 37 hours per week Shift: 12 hours, nights Employment Type: Local Contract about the unit: Number of Beds - 52 Type of equipment - Alaris EMR -Meditech Must have : candidates without these skills will not be considered for the role. BLS, ACL…",-97.166562,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHUtMUdDNHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODc5Mzk5In0.4PIb-NAzA2Qibqt4Cu3sldNqXZz7D8ssHLA_tgmsZxE,5689879399,https://www.adzuna.com/land/ad/5689879399?se=lu-1GC4w8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=7559F3B5E4199AA9C8CD352E7038509C0186A8A6,110240.0,0,37.640644,2026-04-04T09:47:56Z,Adzuna::API::Response::Job,108160.0,Local Contract Nurse RN - ED - Emergency Department - $52-53 per hour,Adzuna::API::Response::Company,HealthTrust Workforce Solutions Regional,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Kansas', 'Butler County', 'Andover']",Adzuna::API::Response::Location,"Andover, Butler County",,
"Are you a hospitality professional who prefers meaningful connections over high-volume turnover? At The Gables , our food service team does more than just deliver meals; they provide a vital point of daily connection for our elderly residents. We are looking for reliable, compassionate Food Servers to help us maintain a high standard of service in a warm, community-focused environment. Available Shifts & Flexibility We are currently looking to fill key time slots. weekend positions (Saturday an…",-71.800833,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTM3MCIsInMiOiJsdS0xR0M0dzhSR1BFTmFBZVJ0TzdRIn0.yTjouy_o5Az1P4rYZyAD0_tNt1lQRyPLrxfqQ7TNCpc,5689879370,https://www.adzuna.com/details/5689879370?utm_medium=api&utm_source=abfa41a4,19.0,0,42.57825,2026-04-04T09:46:19Z,Adzuna::API::Response::Job,18.0,Assisted Living Server - Part Time Weekends,Adzuna::API::Response::Company,The Gables of Fitchburg,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"['US', 'Massachusetts', 'Worcester County', 'Fitchburg']",Adzuna::API::Response::Location,"Fitchburg, Worcester County",part_time,
"Are you a hospitality professional who prefers meaningful connections over high-volume turnover? At The Gables , our food service team does more than just deliver meals; they provide a vital point of daily connection for our elderly residents. We are looking for reliable, compassionate Food Servers to help us maintain a high standard of service in a warm, community-focused environment. Available Shifts & Flexibility We are currently looking to fill several key time slots. We are open to discuss…",-71.800833,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTM2OSIsInMiOiJsdS0xR0M0dzhSR1BFTmFBZVJ0TzdRIn0.2pp-eaLq8TwArsuYKBJRwBL1CHRPH_HODNIy1-HKveU,5689879369,https://www.adzuna.com/details/5689879369?utm_medium=api&utm_source=abfa41a4,19.0,0,42.57825,2026-04-04T09:46:19Z,Adzuna::API::Response::Job,18.0,Assisted Living Server - Part Time 3 pm to 6:15 pm,Adzuna::API::Response::Company,The Gables of Fitchburg,Adzuna::API::Response::Category,part-time-jobs,Part time Jobs,"['US', 'Massachusetts', 'Worcester County', 'Fitchburg']",Adzuna::API::Response::Location,"Fitchburg, Worcester County",part_time,
"Vivian is looking for Travel Physical Therapy Assistant Therapys in Burleson, Texas paying up to $1,554/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discove…",-97.313651,eyJhbGciOiJIUzI1NiJ9.eyJzIjoibHUtMUdDNHc4UkdQRU5hQWVSdE83USIsImkiOiI1Njg5ODc5MzYzIn0.87hQtdXeenoAZfjGRHVpkMbxS6zSi6zbnvAr-R90Crc,5689879363,https://www.adzuna.com/land/ad/5689879363?se=lu-1GC4w8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=E702CFB0273BEA7737EE9E7DC7889B9F77A62DB3,80808.0,0,32.537904,2026-04-04T09:45:38Z,Adzuna::API::Response::Job,0.0,"Travel Outpatient Physical Therapy Assistant - Paying up to $1,554/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Texas', 'Johnson County', 'Burleson']",Adzuna::API::Response::Location,"Burleson, Johnson County",,
"Vivian is looking for Travel Occupational Therapist Therapys in Hillsboro, Oregon paying up to $2,360/week At Vivian, we ensure your next step is a step forward. That's why we built a jobs marketplace that serves healthcare professionals first. It's easy to get started: Create a profile - Build your reputation with a universal profile that works across hundreds of different healthcare employers. Explore your options - Select your preferences (shift details, salary, location, etc.) and discover …",-122.879913,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4OTg3OTM2MCIsInMiOiJsdS0xR0M0dzhSR1BFTmFBZVJ0TzdRIn0.TGvDJUEF6bN0aPyWnK7nzYs3NF-O1m1dTnk8PWjMDCE,5689879360,https://www.adzuna.com/land/ad/5689879360?se=lu-1GC4w8RGPENaAeRtO7Q&utm_medium=api&utm_source=abfa41a4&v=685D7A2BAC5328E5EA709B288FCFB985A9D93C18,122720.0,0,45.509669,2026-04-04T09:45:36Z,Adzuna::API::Response::Job,0.0,"Travel Occupational Therapist - Paying up to $2,360/week",Adzuna::API::Response::Company,Vivian Health,Adzuna::API::Response::Category,healthcare-nursing-jobs,Healthcare & Nursing Jobs,"['US', 'Oregon', 'Washington County', 'Hillsboro']",Adzuna::API::Response::Location,"Hillsboro, Washington County",,
