description,adref,latitude,created,id,longitude,__CLASS__,salary_min,salary_is_predicted,title,salary_max,redirect_url,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_time,contract_type
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Porsche technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Porsche Master Technician to join our elite team. If you specialize in Porsche and are passionate about precisio…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDE4NSIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.qxFvsOm23qzp4wVGPTJ3ASKybHVnr0nYKyWQfD5GFKs,39.415471,2026-09-03T12:55:18Z,5869424185,-119.224607,Adzuna::API::Response::Job,64928.09,1,Silver Springs City Porsche Master Technician $50-$65 an hr - Relocation assistance,64928.09,https://www.adzuna.com/land/ad/5869424185?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=51AF628D1A36DA78C1280F968E6A1031CF00AE7F,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Nevada', 'Lyon County', 'Silver Springs']",Adzuna::API::Response::Location,"Silver Springs, Lyon County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description We seek a detail-oriented HVAC/R technician to install, maintain, and repair HVAC/R systems. The HVAC/R technician will be skilled in cleaning, adjusting, and improving systems. In addition, the ideal candidates will have excellent organizational and troubleshooting skills. Benefits: Health Insurance Paid Time Off Paid Holidays Work Vehicle Provided (able to take home) Certification assistance available Ongoing paid training Paid weekly with direct deposit HVAC/R…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTkzIn0.JaPjX8AGil7sCmAgXfY8UBBhPWapCHG0SvxfaKaWMBg,35.888144,2026-09-03T12:55:18Z,5869424193,-80.891066,Adzuna::API::Response::Job,79092.84,1,HVAC/R Technician,79092.84,https://www.adzuna.com/land/ad/5869424193?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=CA58BF2454544220ABC2057DFC72C0E5B96BDC80,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Iredell County', 'Statesville']",Adzuna::API::Response::Location,"Statesville, Iredell County",Carolinas Refrigeration LLC,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join the JP Euro Team – Where Passion Meets Performance! ?? ?? Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned European auto technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Master European Auto Technician to join our elite team. Whether your expertise lies in BMW, Mercedes-Benz, Porsche, Audi, Volkswage…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MjAxIn0.L669oyVK-7ZYwvLkuWwc5T4Asezw7kyDrOWmTA22CcU,,2026-09-03T12:55:18Z,5869424201,,Adzuna::API::Response::Job,114400.0,0,"Downtown European master auto technician : Ferrari, Lamborghini and McLaren $55 - $65 an hour - NO",135200.0,https://www.adzuna.com/land/ad/5869424201?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=23012125714ACC8DCD7A748044811F59A93DDC75,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,['US'],Adzuna::API::Response::Location,US,JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Position Summary An Assistant Manager is responsible for establishing and maintaining Guest Services. They are responsible for the various tasks involved in the overall operation of a store including measuring business trends, maximizing sales/profitability by developing staff, controlling expenses, shortages and all aspects of merchandising and inventory control. Essential Duties and Responsibilities The essential functions include, but are not limited to the fo…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDE2NyIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.7rRnR9Zs-8HEHqwQWXsXZDTDgx44gKHdvoohGF6TOMk,26.623549,2026-09-03T12:55:18Z,5869424167,-81.877067,Adzuna::API::Response::Job,44298.69,1,ASSISTANT DEPOT MANAGER,44298.69,https://www.adzuna.com/land/ad/5869424167?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=6FD4B554040F41D43226C4150274885F91FEB565,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'Florida', 'Lee County', 'Fort Myers']",Adzuna::API::Response::Location,"Fort Myers, Lee County",GoMulch Fast Landscape Solutions,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951. Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Automotive Master Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, highly skilled technician to join our elite team. If you specialize in European vehicles, and are passionate about preci…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTg0In0.WoE_M75dPxo5oRDTaEVEeaYetF4cjxlY31Wu7J6yOus,32.833461,2026-09-03T12:55:18Z,5869424184,-96.791945,Adzuna::API::Response::Job,53884.39,1,Highland Park City Mechanic Automotive Master Technician $50-$65 an hr,53884.39,https://www.adzuna.com/land/ad/5869424184?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=9CC6B6C65DF82DE27D5D059CADA966AC68B30784,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Join the JP Euro Team – Where Passion Meets Performance! ?? ?? Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned European auto technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Master European Auto Technician to join our elite team. Whether your expertise lies in BMW, Mercedes-Benz, Porsche, Audi, Volkswagen, Land Rover, Jaguar , or another European brand – we want t…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDE4MSIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.mbhhHM3v3jxqZBp8BLG7cnEXIfC4w77FT8--CsCEQJA,33.021573,2026-09-03T12:55:18Z,5869424181,-96.514309,Adzuna::API::Response::Job,104000.0,0,Wylie European master auto technician : Porsche $50 - $60 an hour - NO WEEKENDS,124800.0,https://www.adzuna.com/land/ad/5869424181?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=2B299F9EB64B3380214E570B82F9BEB6C1A85B84,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Collin County', 'Wylie']",Adzuna::API::Response::Location,"Wylie, Collin County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Our shop is located in GARLAND TX. For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in GARLAND TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned AUDI Master Guild Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a AUDI Master Guild Technician to join our elite team. If you specia…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTU5In0.Mj21qndv4jmoVLDDDZohLZ66QABbYmZasECGMfIxXd0,34.40712,2026-09-03T12:55:17Z,5869424159,-85.704552,Adzuna::API::Response::Job,53097.18,1,Fort Payne City Audi Master Guild Technician $50-$65 an hr - Relocation assistance,53097.18,https://www.adzuna.com/land/ad/5869424159?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=486548D39F0190EB5B06C4161D26D9B24F1788D8,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'DeKalb County', 'Fort Payne']",Adzuna::API::Response::Location,"Fort Payne, DeKalb County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Porsche technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Porsche Master Technician to join our elite team. If you specialize in Porsche and are passionate about precisio…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTQzIn0.pVnWgAr_r92jCfRD8ihEoSu-fKgIVA-GdpDrvPTcUww,18.427137,2026-09-03T12:55:17Z,5869424143,-66.492948,Adzuna::API::Response::Job,65335.5,1,Manati City Porsche Master Technician $50-$65 an hr - Relocation assistance,65335.5,https://www.adzuna.com/land/ad/5869424143?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=500BC452463302846CE01B93894C377560821358,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Puerto Rico', 'Manatí']",Adzuna::API::Response::Location,"Manatí, Puerto Rico",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Experienced HVAC Installer Wanted Port Jefferson Station Must have: At least 1 year experience Valid and clean NYS driver's license EPA certification Professional manner and appearance. All applicants will be drug tested and background checked. Paid Holidays & Vacation Retirement saving/ match Health Insurance Commissions Please e-mail resume. Job Type: Full-time Pay: $52,000.00 - $85,000 per year",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTUxIn0.KcSIYIzyDvau0Zrk3Ttkv6ODBpGUOoDLjwBprc30CwU,40.91304,2026-09-03T12:55:17Z,5869424151,-73.0428,Adzuna::API::Response::Job,64414.71,1,Experienced HVAC Installer Needed,64414.71,https://www.adzuna.com/land/ad/5869424151?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=29F7F6B9F2CD86CCE67BA3D42DC312551EBCB2D3,hospitality-catering-jobs,Hospitality & Catering Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Suffolk County', 'Port Jefferson Station']",Adzuna::API::Response::Location,"Port Jefferson Station, Suffolk County",US Air Conditioning & Heating,Adzuna::API::Response::Company,,
"Job Description Job Description Our shop is located in GARLAND TX. For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in GARLAND TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned AUDI Master Guild Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a AUDI Master Guild Technician to join our elite team. If you specia…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTUwIn0.MWJZgXq4vU8LpQ6iK7OWmI-QU4i3dysRjvd_IAdN948,31.119492,2026-09-03T12:55:17Z,5869424150,-97.725136,Adzuna::API::Response::Job,63934.27,1,Killeen City Audi Master Guild Technician $50-$65 an hr - Relocation assistance,63934.27,https://www.adzuna.com/land/ad/5869424150?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=9C369BD551A87A9BACFF7FE14D156CF6BCC52105,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Bell County', 'Killeen']",Adzuna::API::Response::Location,"Killeen, Bell County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in DALLAS TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned Porsche technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Porsche Master Technician to join our elite team. If you specialize in Porsche and are passionate about precisio…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTQxIn0.06l9pUhjuz5Pi8-Yk3uB5ZX9H-Whel5uGcHSrZwFQ6A,38.789217,2026-09-03T12:55:17Z,5869424141,-90.322614,Adzuna::API::Response::Job,65462.86,1,Florissant City Porsche Master Technician $50-$65 an hr - Relocation assistance,65462.86,https://www.adzuna.com/land/ad/5869424141?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=B257B963FA9293D5A539500BEE32178D6272B9B3,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Saint Louis County', 'Florissant']",Adzuna::API::Response::Location,"Florissant, Saint Louis County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Our shop is located in GARLAND TX. For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in GARLAND TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned AUDI Master Guild Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a AUDI Master Guild Technician to join our elite team. If you specia…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTQ4In0.dHAI1LCMMCoLtSMx59r2bRCR6VhezxIax61nOVHaRv4,42.850935,2026-09-03T12:55:17Z,5869424148,-72.557862,Adzuna::API::Response::Job,56483.07,1,Brattleboro City Audi Master Guild Technician $50-$65 an hr - Relocation assistance,56483.07,https://www.adzuna.com/land/ad/5869424148?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=C9654C326238ACBE480CA870749B9DCC08458254,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Vermont', 'Windham County', 'Brattleboro']",Adzuna::API::Response::Location,"Brattleboro, Windham County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Maintenance Technician HyPro Inc. is a leading contract CNC Machining company committed to providing value to our customers in the worldwide, industrial marketplace. We are currently seeking a Maintenance Technician to join our team! 2nd Shift (3:00pm-11:00pm) RESPONSIBILITIES Install and maintain equipment, troubleshoot and repair their mechanical, electronic, pneumatic, and hydraulic systems. Diagnose failures, repair and follow-up on problem solution procedure…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDE1MyIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.Cou_LjwOZn6wy0IX75pi2Hql0ADzFHR1OX5kdNkyoaI,45.636623,2026-09-03T12:55:17Z,5869424153,-89.412075,Adzuna::API::Response::Job,47414.24,1,Maintenance Technician (2nd shift),47414.24,https://www.adzuna.com/land/ad/5869424153?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=7CFB934D218E42E6C22CB2FF59FA6E290E29F8A1,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Wisconsin', 'Oconto County', 'Rhinelander']",Adzuna::API::Response::Location,"Rhinelander, Oconto County",HyPro Inc,Adzuna::API::Response::Company,,
"Job Description Job Description Our shop is located in GARLAND TX. For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in GARLAND TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned AUDI Master Guild Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a AUDI Master Guild Technician to join our elite team. If you specia…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiakFQUlJibW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDI0MTQ3In0.bX4cO79zVvkfG2rKL9mRiAWx6NqC_x1pzTwI2-D3uqo,30.79102,2026-09-03T12:55:17Z,5869424147,-89.848686,Adzuna::API::Response::Job,58402.88,1,Bogalusa City Audi Master Guild Technician $50-$65 an hr - Relocation assistance,58402.88,https://www.adzuna.com/land/ad/5869424147?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=426177BC41B77EB27CCCA459183F75818526D276,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Louisiana', 'Washington Parish', 'Bogalusa']",Adzuna::API::Response::Location,"Bogalusa, Washington Parish",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Our shop is located in GARLAND TX. For faster responses, call or text Jason at (214) 604-3951 . Join our Growing team in GARLAND TX JP Euro Team – Where Passion Meets Performance! ?? ??Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned AUDI Master Guild Technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a AUDI Master Guild Technician to join our elite team. If you specia…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDE2MSIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.IzAn_bZZy0LViif-mf-8dYGNdighei0hQ5FPae08YIk,32.372368,2026-09-03T12:55:17Z,5869424161,-95.60885,Adzuna::API::Response::Job,59459.21,1,Edom City Audi Master Guild Technician $50-$65 an hr - Relocation assistance,59459.21,https://www.adzuna.com/land/ad/5869424161?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=3001E146B011317D43A77C63032B49D15A0646BD,maintenance-jobs,Maintenance Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Van Zandt County', 'Edom']",Adzuna::API::Response::Location,"Edom, Van Zandt County",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description Master Diesel Technician — $45–$60/hr | No In-Shop Weekends JG Diesel Repairs & Towing · Elk City, OK Faster Response Text or Call Jesse at (580) 682-0550 Annual Pay: $45– 60/hr $90,000 – $150,000 (Based on Experience) No in-shop weekends (rotating on-call schedule for emergency services) Full-time Top-tier pay Relocation assistance available Medical, Dental, Vision Retirement Join JG Diesel — Where Skill Actually Matters Are you a diesel technician who’s tired o…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQyNDEzOCIsInMiOiJqQVBSUmJtbjhSR0ZROHI3Y21KSXNRIn0.V3LGa6zBQZvWj2QQTl2MdjPDhnOyRKxJiwkV58lGT_4,34.563759,2026-09-03T12:55:17Z,5869424138,-98.282128,Adzuna::API::Response::Job,93600.0,0,Lawton Oklahoma Diesel Master Technician $45-$60 an hour No In-Shop Weekends,124800.0,https://www.adzuna.com/land/ad/5869424138?se=jAPRRbmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=3A0F183D8AB16F779C014FAE390CAB7006508E66,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Oklahoma', 'Comanche County', 'Lawton']",Adzuna::API::Response::Location,"Lawton, Comanche County",JG Diesel Repair,Adzuna::API::Response::Company,,
