contract_type,description,created,latitude,redirect_url,title,salary_min,longitude,__CLASS__,salary_max,salary_is_predicted,contract_time,id,adref,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag
,"PRIDE Health is seeking a travel Physical Therapist for a travel job in Atlanta, Georgia. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel A Physical Therapist (PT) assesses and develops treatment plans for patients to help them regain movement, reduce pain, and improve physical function. Responsibilities include evaluating patient needs, administering therape…",2026-04-24T10:39:18Z,33.7487,https://www.adzuna.com/land/ad/5709413584?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=043CDE0405E19DFB1C0C8E8BD9811E0A26CD66C9,"Travel Physical Therapist - $1,937 per week",0.0,-84.3879,Adzuna::API::Response::Job,100724.0,0,,5709413584,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU4NCIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.4-XTSOtMGYYRPziJWIJ-2woYSEHbK4akl-dgVCxu0qY,"['US', 'Georgia', 'DeKalb County', 'Northlake']",Adzuna::API::Response::Location,"Northlake, DeKalb County",PRIDE Health,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Healthcare Support is seeking a travel Physical Therapist for a travel job in Camden, South Carolina. Job Description & Requirements Specialty: Physical Therapist Discipline: Therapy Start Date: 05/04/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours Employment Type: Travel Healthcare Support Job ID 501143. Pay package is based on 8 hour shifts and 40 hours per week (subject to confirmation) with tax-free stipend amount to be determined. Posted job title: physical therapist (pt) About He…",2026-04-24T10:39:18Z,34.278989,https://www.adzuna.com/land/ad/5709413582?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=6F9CC4218034CF4F31E632D717B8D1BCBDFE2462,"Travel Home Health Physical Therapist - $2,464 per week",0.0,-80.590871,Adzuna::API::Response::Job,128128.0,0,,5709413582,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTgyIn0.AE1IhfusfnpYHOhNwY2Dsn2j6XRizI1EwFyE9CYY6eI,"['US', 'South Carolina', 'Kershaw County', 'Kirkwood']",Adzuna::API::Response::Location,"Kirkwood, Kershaw County",Healthcare Support,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Epic Travel Staffing Allied is seeking a travel MRI Technologist for a travel job in Easley, South Carolina. Job Description & Requirements Specialty: MRI Technologist Discipline: Allied Health Professional Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Travel Job Opportunities Travel Imaging Tech - MRI Epic Travel Staffing is hiring a Travel Imaging Tech - MRI. We`ll be your ticket to the travel Medical Imaging Technician - Magnetic Resonance …",2026-04-24T10:39:17Z,34.857506,https://www.adzuna.com/land/ad/5709413578?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=8ECC0DBFCBF45D1FD31B78EC77892FFE2A707726,"Travel MRI Technologist - Radiology/Cardiology - $2,621 per week",0.0,-82.588423,Adzuna::API::Response::Job,136292.0,0,,5709413578,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU3OCIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.F43cwbTIDxSxdJjBlz2Cp2_ew3IwFSQn4bl1bhcda20,"['US', 'South Carolina', 'Pickens County', 'Easley']",Adzuna::API::Response::Location,"Easley, Pickens County",Epic Travel Staffing Allied,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"GHR Healthcare is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Easton, Maryland. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours Employment Type: Travel Emergency Room Registered Nurse (ER RN) – Travel Nurse Contract | Easton, MD Emergency Room Registered Nurse (ER RN) travel contract in Easton, MD – 13-week assignment, rotating nights/mids, estimated…",2026-04-24T10:39:16Z,38.774074,https://www.adzuna.com/land/ad/5709413575?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=4B925CEAD003201D7ABA240C2AC3553D70D32A3F,"Travel Nurse RN - ED - Emergency Department - $2,249 per week",0.0,-76.067676,Adzuna::API::Response::Job,116948.0,0,,5709413575,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU3NSIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.K_fO8E0m0BYnMdwmCmPG2tnCgSWSDgalzRKr7RjQDnA,"['US', 'Maryland', 'Talbot County', 'Easton']",Adzuna::API::Response::Location,"Easton, Talbot County",GHR Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Fusion Medical Staffing-Nursing is seeking a travel nurse RN Med Surg for a travel nursing job in Ukiah, California. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: ASAP Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Travel Med Surg RN Company: Fusion Medical Staffing Location: Facility in Ukiah, California Job Details Fusion Medical Staffing is seeking a Med Surg RN for a 13-week travel assignment in Ukiah, California. As a memb…",2026-04-24T10:39:16Z,39.152804,https://www.adzuna.com/land/ad/5709413574?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=1B95D5659946E4C1B14C24B70DACC830351EFF88,"Travel Nurse RN - Med Surg - $1,791 per week",0.0,-123.203431,Adzuna::API::Response::Job,93132.0,0,,5709413574,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTc0In0.EkYOgEybLpda_sDFKGwjNK6Uthx0zKdKIr3eZlzEAwI,"['US', 'California', 'Mendocino County', 'Ukiah']",Adzuna::API::Response::Location,"Ukiah, Mendocino County",Fusion Medical Staffing-Nursing,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Lucid Staffing Solutions is seeking a travel Respiratory Therapist for a travel job in Keene, New Hampshire. Job Description & Requirements Specialty: Respiratory Therapist Discipline: Allied Health Professional Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Travel Job Description Position: Travel Respiratory Therapist (RT) with experience in General Location: Keene, New Hampshire Shift: hr Day Weekly Gross: $2231.32 Lucid Staffing Solutions was created by former he…",2026-04-24T10:39:16Z,42.97188,https://www.adzuna.com/land/ad/5709413576?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=3F18B178D731657C42CCF5A9A241E60EB3485B0D,"Travel Registered Respiratory Therapist (RRT) - $2,231 per week",0.0,-72.30588,Adzuna::API::Response::Job,116012.0,0,,5709413576,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU3NiIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.B1DClH1vfPBv-sEzq_8j02cFOZ_g9q9i5eQcq_ESGFY,"['US', 'New Hampshire', 'Cheshire County', 'Keene']",Adzuna::API::Response::Location,"Keene, Cheshire County",Lucid Staffing Solutions,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN PCU - Progressive Care Unit for a local contract nursing job in Tucson, Arizona. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Tele Step-Down RN contract position in Tucson, AZ. The PCU nurse is sometimes also called a step-down nurse and the PCU is …",2026-04-24T10:39:14Z,32.312638,https://www.adzuna.com/land/ad/5709413566?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=C3BEE5E86C9906CA4993F61B2C69D157B3AC5842,Local Contract Telemetry Step-Down RN - $59 per hour,0.0,-110.918927,Adzuna::API::Response::Job,122720.0,0,,5709413566,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU2NiIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.o7aJkgGlc-T5aE4hKHrUrCI8nR11g1yrEzNGKQxpcik,"['US', 'Arizona', 'Pima County', 'Little Tucson']",Adzuna::API::Response::Location,"Little Tucson, Pima County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Labor and Delivery for a local contract nursing job in Fort Mohave, Arizona. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a L&D RN contract position in Fort Mohave, AZ. Labor and Delivery (L&D) Nurses care for women during labor and childbirth, monitoring the baby and the mother, …",2026-04-24T10:39:14Z,35.00166,https://www.adzuna.com/land/ad/5709413558?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=8AC9E63A5810C94ED9A1EFD5C3A8210488E678A4,Local Contract Labor & Delivery Registered Nurse - $73 per hour,0.0,-114.56306,Adzuna::API::Response::Job,151840.0,0,,5709413558,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU1OCIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.S95-bhv90oFTzkgoXQ224j9wsj65GJjEzUe1ro5ZaoA,"['US', 'Arizona', 'Mohave County', 'Bullhead']",Adzuna::API::Response::Location,"Bullhead, Mohave County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Labor and Delivery for a local contract nursing job in Sidney, Montana. Job Description & Requirements Specialty: Labor and Delivery Discipline: RN Start Date: 06/28/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a L&D RN contract position in Sidney, MT. Labor and Delivery (L&D) Nurses care for women during labor and childbirth, monitoring the baby and…",2026-04-24T10:39:14Z,47.705331,https://www.adzuna.com/land/ad/5709413563?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=8DE3C7D5542CBBC15480F6B084BBD865886D3607,Local Contract L&D / Postpartum / Newborn RN - $65 per hour,0.0,-104.165259,Adzuna::API::Response::Job,135200.0,0,,5709413563,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTYzIn0.dbxiAy0wwMziuJ0Eh-OC0hvHYRy-dZ45hq6y_zUH2KE,"['US', 'Montana', 'Richland County', 'Sidney']",Adzuna::API::Response::Location,"Sidney, Richland County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Hospice for a local contract nursing job in Saco, Maine. Job Description & Requirements Specialty: Hospice Discipline: RN Duration: 8 weeks 40 hours per week Shift: 8 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Hospice RN contract position in Saco, ME. They work in hospice facilities, nursing homes, hospitals, or patients' homes to provide comfort, pain management, and emotional support to both the p…",2026-04-24T10:39:14Z,43.53816,https://www.adzuna.com/land/ad/5709413559?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=A19481F16F8F9CC530DB7FC01072A4BA9396884B,Local Contract Hospice RN - $60 per hour,0.0,-70.46934,Adzuna::API::Response::Job,124800.0,0,,5709413559,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU1OSIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.7GejTxttIx8q1v4bzvk-UNau_I78nfoK7YvhusDlQgI,"['US', 'Maine', 'York County', 'Saco']",Adzuna::API::Response::Location,"Saco, York County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract Occupational Therapist for a local contract job in Dallas, Texas. Job Description & Requirements Specialty: Occupational Therapist Discipline: Therapy Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Occupational Therapist Therapy contract position in Dallas, TX. Occupational therapists treat injured, ill, or disabled patients through the therapeutic use of everyday ac…",2026-04-24T10:39:14Z,32.760168,https://www.adzuna.com/land/ad/5709413571?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=B2756B915760834BA567DAC309F9C9CAF4B1256D,Local Contract Occupational Therapist – Inpatient Rehab & Acute Care - $47 per hour,0.0,-96.765058,Adzuna::API::Response::Job,97760.0,0,,5709413571,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTcxIn0.PwC0FSFRZWBvvoT9htcJ1x8SwFcDfIX9sYHcBoO5ei4,"['US', 'Texas', 'Dallas', 'Highland Park']",Adzuna::API::Response::Location,"Highland Park, Dallas",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Psychiatric for a local contract nursing job in Holyoke, Massachusetts. Job Description & Requirements Specialty: Psychiatric Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a Psych RN contract position in Holyoke, MA. It takes a special form of caring to be a psychiatric (psych) nurse. Psychiatric Nurses care for patien…",2026-04-24T10:39:14Z,42.202683,https://www.adzuna.com/land/ad/5709413570?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=62AB50A7A433A4805746B2DD10AEAD727633B17E,Local Contract Behavioral Health RN - $49 per hour,0.0,-72.631112,Adzuna::API::Response::Job,101920.0,0,,5709413570,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTcwIn0.OhRiZEMOgX67JrvzlSkF9vtiIaEdDBgfyZBbdFsOXaU,"['US', 'Massachusetts', 'Hampden County', 'Halyoke']",Adzuna::API::Response::Location,"Halyoke, Hampden County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN Float Med Surg for a local contract nursing job in Santa Fe, New Mexico. Job Description & Requirements Specialty: Float Discipline: RN Start Date: 05/18/2026 Duration: 13 weeks 40 hours per week Shift: 8 hours, days Employment Type: Local Contract Stability Healthcare is looking for a OR RN contract position in Santa Fe, NM. Also known as perioperative nurses, operating room (OR) nurses provide care for patients before, during, and afte…",2026-04-24T10:39:14Z,35.68259,https://www.adzuna.com/land/ad/5709413561?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=979C4E3E20C74A1626F8A7AC1A61360F864E9266,Local Contract Registered Nurse - $57 per hour,0.0,-105.93968,Adzuna::API::Response::Job,118560.0,0,,5709413561,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU2MSIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.-WDp2dWksnlO3ZOmv1wS_CLaEn19oczaY-uq4Pl4aSg,"['US', 'New Mexico', 'Santa Fe County', 'La Cienga']",Adzuna::API::Response::Location,"La Cienga, Santa Fe County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN PCU - Progressive Care Unit for a local contract nursing job in Tucson, Arizona. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, days Employment Type: Local Contract Stability Healthcare is looking for a Tele Step-Down RN contract position in Tucson, AZ. The PCU nurse is sometimes also called a step-down nurse and the PCU is …",2026-04-24T10:39:14Z,32.312638,https://www.adzuna.com/land/ad/5709413564?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=511F3889683FA53FA3709C84364C458237A7432A,Local Contract Telemetry Step-Down RN - $59 per hour,0.0,-110.918927,Adzuna::API::Response::Job,122720.0,0,,5709413564,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTY0In0.Z01wILhUeFTIGPXrBmeaaP5DmbYjvvUZTkKf9u-By60,"['US', 'Arizona', 'Pima County', 'Little Tucson']",Adzuna::API::Response::Location,"Little Tucson, Pima County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Supplemental Health Care is seeking a travel nurse RN OR - Operating Room for a travel nursing job in Keene, New Hampshire. Job Description & Requirements Specialty: OR - Operating Room Discipline: RN Start Date: ASAP Duration: 13 weeks 40 hours per week Shift: 10 hours, days Employment Type: Travel Job Description: Supplemental Health Care is hiring OR RNs for contract assignments at partnering hospitals in Keene, New Hampshire. Whether you’re looking to travel or stay local, we’re committed t…",2026-04-24T10:39:14Z,42.97188,https://www.adzuna.com/land/ad/5709413568?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=24967F99550BDD70F5425D44CA4156CC54AE551B,"Travel Operating Room Registered Nurse - $2,406 per week",0.0,-72.30588,Adzuna::API::Response::Job,125112.0,0,,5709413568,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTQxMzU2OCIsInMiOiJMRUkxdGV3XzhSRzYwcF9mVVNkWWxBIn0.TZk4EzfPg_zD90q7kVCMjjvmbtTL8rcSKXYYUSlThd8,"['US', 'New Hampshire', 'Cheshire County', 'Keene']",Adzuna::API::Response::Location,"Keene, Cheshire County",Supplemental Health Care,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Stability Healthcare is seeking a local contract nurse RN PCU - Progressive Care Unit for a local contract nursing job in Kalamazoo, Michigan. Job Description & Requirements Specialty: PCU - Progressive Care Unit Discipline: RN Start Date: 06/01/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Local Contract Stability Healthcare is looking for a Tele Step-Down RN contract position in Kalamazoo, MI. The PCU nurse is sometimes also called a step-down nurse and th…",2026-04-24T10:39:14Z,42.294541,https://www.adzuna.com/land/ad/5709413569?se=LEI1tew_8RG60p_fUSdYlA&utm_medium=api&utm_source=abfa41a4&v=38FDAEC839BA3F7F252E9FDBE4987F35B9962508,Local Contract PCU/Stepdown RN - Oncology - $57 per hour,0.0,-85.624485,Adzuna::API::Response::Job,118560.0,0,,5709413569,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEVJMXRld184Ukc2MHBfZlVTZFlsQSIsImkiOiI1NzA5NDEzNTY5In0.W_JYP4OfBAOnmy0kv2syhz6VVFTGVy1BFZjq0PyXqvo,"['US', 'Michigan', 'Kalamazoo County', 'Oshtemo']",Adzuna::API::Response::Location,"Oshtemo, Kalamazoo County",Stability Healthcare,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
