description,latitude,created,redirect_url,__CLASS__,longitude,adref,salary_min,salary_is_predicted,id,salary_max,title,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Richlands, VA Agency: Host Healthcare Pay: $1,853 to $2,006 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ER/Trauma RN in Richlands, Virginia, 24641! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Emergency Room in Richlands, VA. If you are i…",37.093169,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974016?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-81.793727,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDE2In0.oXwZ1iaxqR4oQaogpNstHxjbIdJQaIua5jOIy4trK9E,8024.0,0,5797974016,8024.0,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,853 to $2,006 per week in Richlands, VA","['US', 'Virginia', 'Tazewell County', 'Richlands']",Adzuna::API::Response::Location,"Richlands, Tazewell County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Labor & Delivery Location: Dallas, TX Agency: Host Healthcare Pay: $1,636 to $1,786 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/18/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Labor and Delivery in Dallas, TX. If you are interested in this position, please contact your recruiter and reference Job 2256133",32.798895,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974189?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-96.767002,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDE4OSIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.HQKppTyONZetz6Lc4IpWtqKFMnnX6RdeQlD3pJ-d_3o,7142.0,0,5797974189,7142.0,"Travel Nurse RN - Labor & Delivery - $1,636 to $1,786 per week in Dallas, TX","['US', 'Texas', 'Dallas']",Adzuna::API::Response::Location,"Dallas, Texas",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Telemetry Location: Oklahoma City, OK Agency: Host Healthcare Pay: $1,720 to $1,873 per week Shift Information: Nights Contract Duration: 12 Weeks Start Date: 8/4/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Oklahoma City, OK. If you are interested in this position, please contact your recruiter and reference Job 2255389",35.4678,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974012?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-97.5164,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDAxMiIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.YCaMLgNSKuf2ZUrvsLpp4GEWNKi2m5q1fNYrcodrfY8,7491.0,0,5797974012,7491.0,"Travel Nurse RN - Telemetry - $1,720 to $1,873 per week in Oklahoma City, OK","['US', 'Oklahoma', 'Oklahoma County', 'Oklahoma City']",Adzuna::API::Response::Location,"Oklahoma City, Oklahoma County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Operating Room Location: Salmon, ID Agency: Host Healthcare Pay: $1,984 to $2,137 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/20/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Operating Room in Salmon, ID. If you are interested in this position, please contact your recruiter and reference Job 2256048",45.175755,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974093?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-113.895901,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDkzIn0.C2ysChwwuytG5SKNWwgi3DVED7XNBzVssE4pqRR-e1Y,8546.0,0,5797974093,8546.0,"Travel Nurse RN - Operating Room - $1,984 to $2,137 per week in Salmon, ID","['US', 'Idaho', 'Lemhi County', 'Salmon']",Adzuna::API::Response::Location,"Salmon, Lemhi County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Fargo, ND Agency: Host Healthcare Pay: $3,029 to $3,219 per week Shift Information: Rotating Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Cath Lab RN in Fargo, North Dakota, 58104! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Cardiac Cath Lab in Fargo, ND. If you are inte…",46.877186,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974044?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-96.789803,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDA0NCIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.4yW3LeyZAlnZos80704UqZiub_SNOjJoThpH6bhp-FA,12874.0,0,5797974044,12874.0,"Travel Nurse RN - Cardiac Catheterization Lab - $3,029 to $3,219 per week in Fargo, ND","['US', 'North Dakota', 'Cass County', 'Fargo']",Adzuna::API::Response::Location,"Fargo, Cass County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Gilbert, AZ Agency: Host Healthcare Pay: $2,103 to $2,256 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified NICU RN in Gilbert, Arizona, 85234! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - NICU in Gilbert, AZ. If you are interested in this p…",33.35193,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974067?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-111.821087,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDY3In0.ynAt3X1oCkGeRa-svymnYNu6MGRzHHmcZAPu2ZH95As,9025.0,0,5797974067,9025.0,"Travel Nurse RN - Neonatal Intensive Care Unit - $2,103 to $2,256 per week in Gilbert, AZ","['US', 'Arizona', 'Maricopa County', 'Gilbert']",Adzuna::API::Response::Location,"Gilbert, Maricopa County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Telemetry Location: Shelby, NC Agency: Host Healthcare Pay: $1,590 to $1,739 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Telemetry RN in Shelby, North Carolina, 28150! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Shelby, NC. If you are interested in this positio…",35.292351,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797973997?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-81.535646,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTczOTk3In0.lxqPbUGHT-EFmr6tvUlygftL3xeoPxROSqCs7-hJPw0,6957.0,0,5797973997,6957.0,"Travel Nurse RN - Telemetry - $1,590 to $1,739 per week in Shelby, NC","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,"Shelby, Cleveland County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Telemetry Location: Peoria, IL Agency: Host Healthcare Pay: $2,156 to $2,309 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Telemetry RN in Peoria, Illinois, 61637! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Peoria, IL. If you are interested in this position, plea…",40.685203,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974121?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-89.59617,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MTIxIn0.fDztrzPFKn3XqOuGzkaVcQ1cH3vKnOIPc-_pg3r-IZg,9237.0,0,5797974121,9237.0,"Travel Nurse RN - Telemetry - $2,156 to $2,309 per week in Peoria, IL","['US', 'Illinois', 'Peoria County', 'Peoria']",Adzuna::API::Response::Location,"Peoria, Peoria County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Telemetry Location: Goldsboro, NC Agency: Host Healthcare Pay: $1,767 to $1,920 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Telemetry RN in Goldsboro, North Carolina, 27534! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Goldsboro, NC. If you are interested in thi…",35.370014,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974042?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-78.1093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDQyIn0.Ik22QjR9Sh-dZr0agq3u-UowU1qXXl-u_VVYELpqYrQ,7678.0,0,5797974042,7678.0,"Travel Nurse RN - Telemetry - $1,767 to $1,920 per week in Goldsboro, NC","['US', 'North Carolina', 'Wayne County', 'Goldsboro']",Adzuna::API::Response::Location,"Goldsboro, Wayne County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Cardiac Catheterization Lab Location: Fargo, ND Agency: Host Healthcare Pay: $3,029 to $3,219 per week Shift Information: Rotating Contract Duration: 13 Weeks Start Date: 8/17/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Cardiac Cath Lab in Fargo, ND. If you are interested in this position, please contact your recruiter and reference Job 2256083",46.877186,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974026?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-96.789803,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDI2In0.mU7VL__nMiQXkfocgZRRjkfE8vXEBXxYyWkMPGWY2mU,12874.0,0,5797974026,12874.0,"Travel Nurse RN - Cardiac Catheterization Lab - $3,029 to $3,219 per week in Fargo, ND","['US', 'North Dakota', 'Cass County', 'Fargo']",Adzuna::API::Response::Location,"Fargo, Cass County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Vacaville, CA Agency: Host Healthcare Pay: $2,763 to $2,953 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 9/21/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in Vacaville, California, 95688! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Vacaville, CA.…",38.350466,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974207?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-121.919628,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDIwNyIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.l4qYbfWS275Q-Ay0rgHRefDurV9zOuJ6YCCYhdFs7Ro,11810.0,0,5797974207,11810.0,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,763 to $2,953 per week in Vacaville, CA","['US', 'California', 'Solano County', 'Vacaville']",Adzuna::API::Response::Location,"Vacaville, Solano County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Neonatal Intensive Care Unit Location: Dallas, TX Agency: Host Healthcare Pay: $1,455 to $1,604 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/11/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - NICU in Dallas, TX. If you are interested in this position, please contact your recruiter and reference Job 2256049",32.798895,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974208?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-96.767002,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MjA4In0.t4l3Zdno-GdZXkP1c0OXa1-skEhxPM_It6BT61X8sRQ,6417.0,0,5797974208,6417.0,"Travel Nurse RN - Neonatal Intensive Care Unit - $1,455 to $1,604 per week in Dallas, TX","['US', 'Texas', 'Dallas']",Adzuna::API::Response::Location,"Dallas, Texas",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Medical-Surgical Location: Dothan, AL Agency: Host Healthcare Pay: $1,524 to $1,673 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 7/20/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Medical-Surgical in Dothan, AL. If you are interested in this position, please contact your recruiter and reference Job 2255448",31.134841,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974096?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-85.396277,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDk2In0.Qy8kMOBAH6MwVnF6q85ravr4jUqd_8vYvBY9rgoQsSw,6692.0,0,5797974096,6692.0,"Travel Nurse RN - Medical-Surgical - $1,524 to $1,673 per week in Dothan, AL","['US', 'Alabama', 'Houston County', 'Dothan']",Adzuna::API::Response::Location,"Dothan, Houston County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Progressive Care Unit Location: Rapid City, SD Agency: Host Healthcare Pay: $1,813 to $1,966 per week Shift Information: Nights Contract Duration: 21 Weeks Start Date: 8/10/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified PCU RN in Rapid City, South Dakota, 57701! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - PCU in Rapid City, SD. If you are interested in t…",44.118807,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974206?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-103.187884,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDIwNiIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.Pd4VJT8-gsblR9TY5sPhrXPBbXfTJquUtFiYyD66OrY,7865.0,0,5797974206,7865.0,"Travel Nurse RN - Progressive Care Unit - $1,813 to $1,966 per week in Rapid City, SD","['US', 'South Dakota', 'Pennington County', 'Rapid City']",Adzuna::API::Response::Location,"Rapid City, Pennington County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Orthopedics Location: Winston-Salem, NC Agency: Host Healthcare Pay: $2,086 to $2,235 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Orthopedics RN in Winston-Salem, North Carolina, 27103! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Orthopedics in Winston-Salem, NC. If you ar…",36.105232,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974081?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-80.204244,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk3NDA4MSIsInMiOiJaUHZRTFA5OThSR1Z2NjhCNnNNUVpBIn0.zj8M7lDkclG7d58XcKC5ta8AzpZYMCOaydHmpFZ492g,8941.0,0,5797974081,8941.0,"Travel Nurse RN - Orthopedics - $2,086 to $2,235 per week in Winston-Salem, NC","['US', 'North Carolina', 'Forsyth County', 'Winston Salem']",Adzuna::API::Response::Location,"Winston Salem, Forsyth County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Telemetry Location: Shelby, NC Agency: Host Healthcare Pay: $1,590 to $1,739 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 8/3/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Telemetry RN in Shelby, North Carolina, 28150! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Telemetry in Shelby, NC. If you are interested in this positio…",35.292351,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797974076?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-81.535646,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTc0MDc2In0.XOArAMG7JmP28p6sdCI0zEd4yefgfjuzzOQ5aSZJdAc,6957.0,0,5797974076,6957.0,"Travel Nurse RN - Telemetry - $1,590 to $1,739 per week in Shelby, NC","['US', 'North Carolina', 'Cleveland County', 'Shelby']",Adzuna::API::Response::Location,"Shelby, Cleveland County",Adzuna::API::Response::Company,TravelNurseSource,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
"Registered Nurse (RN) | Operating Room Location: Santa Rosa, CA Agency: Host Healthcare Pay: $2,110 to $2,263 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 7/27/2026 About the Position Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Operating Room in Santa Rosa, CA. If you are interested in this position, please contact your recruiter and reference Job 2255474",38.44097,2026-07-12T09:39:09Z,https://www.adzuna.com/details/5797973993?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-122.797165,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWlB2UUxQOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTczOTkzIn0.TiSzXWUZlNq6b62omgOkKKO1I9hcYCQd18uJgLcDk3g,9050.0,0,5797973993,9050.0,"Travel Nurse RN - Operating Room - $2,110 to $2,263 per week in Santa Rosa, CA","['US', 'California', 'Sonoma County', 'Santa Rosa']",Adzuna::API::Response::Location,"Santa Rosa, Sonoma County",Adzuna::API::Response::Company,Host Healthcare,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,healthcare-nursing-jobs,full_time,contract
