description,created,salary_min,redirect_url,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,title,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,140810.22,https://www.adzuna.com/land/ad/5694596255?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=4E24CC76E31AA96ED754D182DED5D0587BC68CD5,-88.687979,140810.22,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjI1NSIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.i0AJH5l3UL68k8DEtMsJ76Vsn4v3SBgxehjwpIzkT0E,1,Adzuna::API::Response::Job,41.991811,Physical Therapist,5694596255,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'DeKalb County', 'Sycamore']","Sycamore, DeKalb County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy - Inpatient Job Type: Full-Time, Non-Exempt Salary range: $1,505.00 – $2,180.00 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides medically prescribed physical t…",2026-04-09T10:54:12Z,198577.1,https://www.adzuna.com/land/ad/5694596237?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=2DD5CA8FBAC95B1C02ECCC8D97114061DB911617,-88.093202,198577.1,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjIzNyIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.CFQkOXKwqmBi3xYO7hNXtydAo-mL8TfpVoVHFDytEJ8,1,Adzuna::API::Response::Job,42.014185,Physical Therapist - PT,5694596237,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Resurrection Medical Center,"['US', 'Illinois', 'DuPage County', 'Roselle']","Roselle, DuPage County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,181731.02,https://www.adzuna.com/land/ad/5694596256?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=8F5F8EB9884FF2CCCD08A43E5B1FB99C82FCA7CE,-88.19514,181731.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjU2In0.03d3aiWlB5AKlBJxfPp4-m4AlnZgsFF-Ew6EashZw0I,1,Adzuna::API::Response::Job,41.90286,Physical Therapist,5694596256,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'DuPage County', 'Northwoods']","Northwoods, DuPage County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy - Inpatient Job Type: Full-Time, Non-Exempt Salary range: $1,505.00 – $2,180.00 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides medically prescribed physical t…",2026-04-09T10:54:12Z,116203.18,https://www.adzuna.com/land/ad/5694596229?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=32D6CEC14813DC3338CDD587B7C69AEF1F6B0198,-87.8049,116203.18,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjIyOSIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.3A-cIg4KPihUG2K0OxQ2qZ81vqyBgWuc2xocRR8DI-g,1,Adzuna::API::Response::Job,41.9911,Physical Therapist (New Grads Encouraged),5694596229,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Resurrection Medical Center,"['US', 'Illinois', 'Cook County', 'Chicago', 'Old Norwood']","Old Norwood, Chicago",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,505.20 – $2,289.20 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,171974.81,https://www.adzuna.com/land/ad/5694596275?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=6FC73A408B2210DCA7A308EB4183D4F4E7A36C61,-87.7128,171974.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2Mjc1In0.8czOmu95GMgBtXcFmqmEXsfP5rJV0x76NE0OHeKNeyw,1,Adzuna::API::Response::Job,41.77518,Physical Therapist,5694596275,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Mary of Nazareth Hospital,"['US', 'Illinois', 'Cook County', 'Chicago', 'West Lawn']","West Lawn, Chicago",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,505.20 – $2,289.20 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,180144.55,https://www.adzuna.com/land/ad/5694596284?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=BF3F6B0DDD30CCD84544D8E5D060F6C15945076F,-87.82484,180144.55,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjI4NCIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.LzcPuosejlxAuGhSIY5y-ElLPzEWRfxOKklLSIRHNoE,1,Adzuna::API::Response::Job,41.97495,Physical Therapist,5694596284,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Mary of Nazareth Hospital,"['US', 'Illinois', 'Cook County', 'Chicago', 'Oriole Park']","Oriole Park, Chicago",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,505.20 – $2,289.20 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,171657.27,https://www.adzuna.com/land/ad/5694596273?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=183D722480B43D19E4AD720F4A43988C04BE2F59,-88.004754,171657.27,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjczIn0.EvWdB38TXmxyOQ_rOeEa2Toq-JuLHrVermVwKJHVguU,1,Adzuna::API::Response::Job,42.006681,Physical Therapist,5694596273,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Mary of Nazareth Hospital,"['US', 'Illinois', 'DuPage County', 'Itasca']","Itasca, DuPage County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy - Inpatient Job Type: Full-Time, Non-Exempt Salary range: $1,505.00 – $2,180.00 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides medically prescribed physical t…",2026-04-09T10:54:12Z,195713.7,https://www.adzuna.com/land/ad/5694596249?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=409E185DAED08CAD1F150C529DC22E710C7BA4E7,-87.948598,195713.7,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjQ5In0.8SGZOXQCwaRi5hAL7uLrmuq0elGLlLRDtei9GjGkCNs,1,Adzuna::API::Response::Job,41.952625,Physical Therapist - PT,5694596249,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Resurrection Medical Center,"['US', 'Illinois', 'DuPage County', 'Bensenville']","Bensenville, DuPage County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,167419.1,https://www.adzuna.com/land/ad/5694596265?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=A3D5315E9201E48B2931DFEC8EFD0557A3C82F53,-88.34171,167419.1,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjY1In0.3f8HXgQ7CPHIDh4IBbJShVtDvM2g3Hh8ISq_q36HjaI,1,Adzuna::API::Response::Job,42.02227,Physical Therapist ($15k Sign-On Bonus),5694596265,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'Kane County', 'South Elgin']","South Elgin, Kane County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,505.20 – $2,289.20 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,168322.5,https://www.adzuna.com/land/ad/5694596281?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=E3E34D34510582DDEBE9A409DF72CDCE1A5F1A66,-88.154284,168322.5,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjI4MSIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.PqsFC1m2IGk57vl5gsuQR_zX9dlw7uNVcypkoTFAkls,1,Adzuna::API::Response::Job,42.083966,Physical Therapist,5694596281,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Mary of Nazareth Hospital,"['US', 'Illinois', 'Lake County', 'South Barrington']","South Barrington, Lake County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,505.20 – $2,289.20 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,176703.2,https://www.adzuna.com/land/ad/5694596283?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=F666A2F1A416ABEADBA268AC617F99971921A2A6,-87.876715,176703.2,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjgzIn0.2zblfqQH9dGGlWf3mgrtyMFa0u65m4uKzaFqXmEJhvs,1,Adzuna::API::Response::Job,41.791524,Physical Therapist,5694596283,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Mary of Nazareth Hospital,"['US', 'Illinois', 'Cook County', 'Countryside']","Countryside, Cook County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,181778.84,https://www.adzuna.com/land/ad/5694596248?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=86681C288721157FC479E16BE71B885C2DBB43DC,-88.260824,181778.84,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjI0OCIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.Jeo4wGEPZvQVjKshIt_WQ1vNk8Pr-bpyni6wiXFqEGI,1,Adzuna::API::Response::Job,42.040496,Physical Therapist,5694596248,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'Kane County', 'Elgin']","Elgin, Kane County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,176315.86,https://www.adzuna.com/land/ad/5694596260?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=BC0FF82B173A1D85B5F17D0343DB525670F02AE1,-88.336723,176315.86,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5NjI2MCIsInMiOiJESEtvbHlRMDhSR1YyWmxCbGhCYVpBIn0.lvdWhGz1kqdToVJVA5WTYehBwRk8Fi60uPiG8XvsLsU,1,Adzuna::API::Response::Job,42.223367,Physical Therapist,5694596260,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'McHenry County', 'Lakewood']","Lakewood, McHenry County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy Job Type: Full-Time, Non-Exempt Salary range: $1,440.00 – $2,085.60 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides acute care physical therapy services to res…",2026-04-09T10:54:12Z,138874.48,https://www.adzuna.com/land/ad/5694596251?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=5B785FEF7530E921B124A1EDA1CC9A5B12A9054A,-87.992599,138874.48,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjUxIn0.ICBiPoebciLZIi36t1WeBEocGjMDhVZCJe2AU_ERTio,1,Adzuna::API::Response::Job,42.00575,Physical Therapist,5694596251,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Saint Joseph Hospital - Elgin,"['US', 'Illinois', 'Cook County', 'Elk Grove Village']","Elk Grove Village, Cook County",Adzuna::API::Response::Location,,
"As an Engineering and Physical Science professional, you will use your skills to create the systems and tools that will be used to enhance the operation of intelligence. You will advise, administer and perform projects, such as planning, designing, and supporting the construction of specialized equipment, and ensuring adherence to engineering standards and principles. The NSA offers multiple areas of focus for facilities engineers, including architectural, civil, electrical, fire protection, me…",2026-04-09T10:54:12Z,112261.13,https://www.adzuna.com/land/ad/5694596272?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=3CC51169DD548D004B61D06A7ACD02078F7A6DD5,-76.726777,112261.13,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjcyIn0.LlHvtywj4EcI6LeP2615m4My4x06W0sj0_d0Q-gnryE,1,Adzuna::API::Response::Job,39.11376,Civil Engineer - Facilities with Security Clearance,5694596272,Engineering Jobs,engineering-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,NSA,"['US', 'Maryland', 'Anne Arundel County', 'Fort George G Meade']","Fort George G Meade, Anne Arundel County",Adzuna::API::Response::Location,,
"Overview: Department: Physical Therapy - Inpatient Job Type: Full-Time, Non-Exempt Salary range: $1,505.00 – $2,180.00 gross per week (based on 40 hours) Why Join Us: New Grad Mentorship & Training Flexible Scheduling Options Work in a fast-paced acute care hospital setting with diverse patient populations Career growth opportunities across a large health system Collaborative, team-oriented environment focused on patient outcomes The Physical Therapist I provides medically prescribed physical t…",2026-04-09T10:54:12Z,192573.81,https://www.adzuna.com/land/ad/5694596241?se=DHKolyQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=D1E725B7AC4084BF43B52C2E81BAE3F58B8FBC9F,-87.82484,192573.81,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiREhLb2x5UTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTk2MjQxIn0.BD_6I_WObahB9wxDnL4SSr_8dLUT3ay7O4xHRSrFXpk,1,Adzuna::API::Response::Job,41.97495,Physical Therapist - PT,5694596241,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,Resurrection Medical Center,"['US', 'Illinois', 'Cook County', 'Chicago', 'Oriole Park']","Oriole Park, Chicago",Adzuna::API::Response::Location,,
